product_id;price;retail_price;units_sold;uses_ad_boosts;rating;rating_count;badges_count;badge_local_product;badge_product_quality;badge_fast_shipping;tags;product_color;product_variation_size_id;product_variation_inventory;shipping_option_price;shipping_is_express;countries_shipped_to;inventory_total;has_urgency_banner;origin_country;merchant_title;merchant_info_subtitle;merchant_rating_count;merchant_rating;merchant_has_profile_picture
81;8;7;1000;0;3.42;373;0;0;0;0;Summer/Plus Size/Mini/Dress/Mini dress/Womens Fashion/Fashion/slingdres/sleeveless/women dress/Striped/Women/Casual/Cotton;pink;S;50;2;0;63;50;;CN;ZZXia;89% opinii pozytywnych (liczba ocen: 126,370);1322;39.652.042.360.060.500;0
82;5.77;5;100;1;4;4;0;0;0;0;blouse/Summer/Vest/Plus Size/Tank/Lace/Women Skirts/Shirt/Dress/Plus size top/Tops/lace blouse/Womens Fashion/Fashion/sleeveless/blousesampshirt/sexy/Women/Casual/Cotton;armygreen;S;45;1;0;31;50;1;CN;hufscfshkuhjdfs;83 % avis positifs (1,322 notes);8996;39.157.403.290.351.200;0
83;5.9;5;10000;0;3.64;1933;0;0;0;0;Summer/Fashion/plus size dress/Dress/slim/V-neck/Womens Fashion/Plus Size/sleeveless/Floral/Party Dresses/Skirts/Casual/casual dress/Deep V-Neck/party/Slim Fit/print dress/Evening Dress/Ladies/women dress/Beach;grey;XS.;4;1;0;30;50;;CN;cp7438;(8,996 notes);2366;3.951.817.413.355.870;0
84;6;20;100;0;3.08;13;0;0;0;0;strappydre/Mini/summer dress/short dress/Summer/Shorts/Dress/Slim Fit/V-neck/Mini dress/Womens Fashion/Sleeveless dress/strappy/Plus Size/Sexy Dress/solid color/sexy/Fashion/sleeveless/Women;red;S;50;2;0;43;50;;CN;Langwei Garment Co., LTD;(2,366 notes);2776;39.311.959.654.178.600;0
85;7;6;50000;1;4.41;17444;1;0;1;0;blouse/Summer/Plus Size/Tank/Lace/Tops/topsamptshirt/tank top/Womens Fashion/Fashion/Loose/topsampblouse/Print/sleeveless/sexy/Cotton/Casual/Women;green;M;2;2;0;35;50;;CN;hellohorse;(2,776 notes);126370;414.695.734.747.171;1
86;8;7;10000;1;3.7;1404;0;0;0;0;blouse/Summer/Fashion/Lace/Tops/Loose/V-neck/Womens Fashion/Lace Up/Print/Short Sleeved/feather/Casual/Shirt;pink;M;1;2;0;48;50;;CN;realmhome;89 % avis positifs (126,370 notes);4178;39.375.299.186.213.400;0
87;12;11;1000;0;3.81;341;0;0;0;0;Deep V-Neck/Summer/slingdresse/Plus Size/Floral/Necks/women dresses/Dresses/vestdresse/floralprinted/Womens Fashion/printed/Dress/summer dresses/tunicdresse/Casual/Women;black & green;S;50;3;0;13;50;;CN;jiayun shop;84 % avis positifs (4,178 notes);2248;4.150.355.871.886.120;0
88;5.78;8;20000;1;4;3975;0;0;0;0;bathing suit/two piece swimsuit/bikini set/Swimwear/Swimsuit/Bikini/bandage bikini/Push up bikini/Beach;pink;XS;50;1;0;29;50;;CN;vemaneya;87 % avis positifs (2,248 notes);6555;4.184.134.248.665.140;0
89;12;17;5000;0;3.94;387;0;0;0;0;Summer/Fashion/cottontee/Sleeve/Tops & Tees/Leopard/short sleeves/Shorts/Round neck/T Shirts/lipsshirt/lip/Tops & T-Shirts/Casual Tops/Womens Fashion/Casual/Women Fashion/Women;white;S;50;3;0;43;50;;CN;xiaoameiyou;90% opinii pozytywnych (liczba ocen: 6,555);1288;39.782.608.695.652.100;0
90;11;10;20000;1;4.07;3070;0;0;0;0;Sleeveless dress/Summer/Dresses/Dress/slingdre/Floral dress/Womens Fashion/Party Dress/backless/V-neck/bohemian dress/Floral/summer dresses/printed/Women/sleeveless/casual dress;floral;L;50;2;0;35;50;;CN;f40051ab1zhong9;(1,288 notes);12974;39.657.006.320.332.900;0
91;8;51;100;0;4.29;31;1;0;1;0;Summer/Plus Size/Dress/slim/short dress/Mini dress/Womens Fashion/Fashion/sleeveless/Party Dresses/Bodycon Dress/Women Fashion/casual dress/Shorts/Waist/Slim Fit/camouflage/Sleeveless dress/t/women dress/Women;pink;S;50;2;0;43;50;;CN;MSyongan;84 % avis positifs (12,974 notes);5846;3.832.535.066.712.280;0
92;11;10;100;1;3.46;50;0;0;0;0;Summer/trousers/Casual pants/pants/Bottom/fashion pants/chiffonpant/Long pants/widelegpant/harem pants/summerpant/Plus Size/printed/Womens Fashion/Casual/Women;black;S;50;3;0;41;50;1;CN;charming_family;81 % avis positifs (5,846 notes);225438;4.301.120.485.454.980;0
93;5.77;48;100000;0;4.1;20744;0;0;0;0;Mini/Strapless Dress/Spaghetti Strap/Tank/Tops/slim/tank top/Mini dress/Womens Fashion/Fashion/Women/Dress/sleevelessdresse/bodycon/Spaghetti/Casual/casual dress;black;XS;50;2;0;46;50;;CN;trendy_world;91 % avis positifs (225,438 notes);330405;406.734.764.909.732;1
94;9;8;20000;0;3.7;3820;0;0;0;0;Summer/short sleeve dress/Mini/Pleated/t-shirt dress/beach dress/Fashion/pocketsdres/summer dresses/Casual/Cotton/Ladies Fashion/Tops/Ladies/women dress/Robes/Women/Beach/Plus Size/ruffle/Dress/short sleeves/Mini dress/Pocket/Womens Fashion/party/sexy/casual dress/Shorts/Tank/Sleeve/T Shirts/Cotton Dress/loose dress;grey;M;44;3;0;20;50;;CN;new style;86 % avis positifs (330,405 notes);15748;4.064.643.129.286.250;0
95;1.72;2;100;1;3.77;30;0;0;0;0;blouse/Summer/Plus Size/Shirt/Sleeve/Tops/Loose/short sleeves/V-neck/T Shirts/Shorts/Fashion/Ladies/Womens Fashion/Casual/Women;fluorescentgreen;XS;10;1;0;48;50;;CN;guangzhouweishiweifushiyouxiangongsi;87 % avis positifs (15,748 notes);32168;3.884.543.645.859.230;0
96;18.599.999.999.999.900;9;100;1;3.57;42;0;0;0;0;Summer/Fashion/pants/widelegpant/Womens Fashion/trousers/solid color/Wool/Casual/Women;pink;XS;2;1;0;40;50;1;CN;schmuckdesignonline;83 % avis positifs (32,168 notes);7248;39.430.187.637.969.000;0
97;14;92;100;1;4.54;13;0;0;0;0;Summer/Two-Piece Suits/women crop top/pants/Tops/track suit/Outfits/Womens Fashion/Shorts/Clothes/Suits/Print/Women/short sleeve shirt/Sport/Fashion/Striped/Sports Wear/sexy Womens Fashion;black;XS;50;3;0;36;50;;CN;Guifen underwear;83 % avis positifs (7,248 notes);54;4.185.185.185.185.180;0
98;3.69;4;1000;0;3.64;212;0;0;0;0;Summer/Vest/Plus Size/Floral print/splice/Loose/V-neck/Floral/Womens Fashion/Fashion/wavepoint/Print/Casual/Necks;red;XS;5;1;0;24;50;;CN;nmgyusj;86 % avis positifs (54 notes);1559;4.039.127.645.926.870;0
99;5.79;42;1000;0;3.32;121;0;0;0;0;Summer/Vest/summer t-shirts/looseblouse/Cross/tank top/Spaghetti Strap/Sleeveless Shirt/Plus Size/topandblouse/deepneck/Spaghetti/Casual/Women Fashion/Women/blouse/Tank/Necks/Beach/Tops/beachvest/Womens Fashion/T Shirts/Fashion/sleeveless;red;S;50;2;0;43;50;1;CN;Molesfashion;86 % avis positifs (1,559 notes);5083;39.474.719.653.747.700;0
100;11;30;100;1;4.11;28;2;1;0;0;Shorts/Waist/Casual pants/pants/summer shorts/Men/5pointspant/camouflage/Mens Fashion/Beach Shorts/t/Men Shorts/cargoshort/camouflageshort/Cotton;orange & camouflage;32/L;2;3;0;45;50;;CN;Dongguang Internationnal;83 % avis positifs (5,083 notes);9541;4.210.460.119.484.330;0
101;9;8;100;1;3.18;72;0;0;0;1;Summer/trousers/Tank/pants/Spring/Overalls/Womens Fashion/Fashion/black/Ladies/sleeveless/Wool/women Jumpsuit/Casual/jumpsuit;red;S.;10;3;0;26;50;;CN;liuyaling66058;90 % avis positifs (9,541 notes);288;37.291.666.666.666.600;0
102;6;8;10000;0;3.96;1338;0;0;0;0;Summer/off shoulder top/Plus Size/Lace/cute/topsamptshirt/short sleeves/cottontop/T Shirts/Outdoor/sexy/topsampblouse/slimtop/slim/Casual/Women Fashion/Cotton/blouse/Spaghetti/Shorts/Sleeve/lace top/Tops/spaghettistraptshirt/Print/Casual Tops/jackdanielsprinttop/Fashion;black;L;50;2;0;43;50;;CN;youngs boutique;78 % avis positifs (288 notes);54504;38.016.842.800.528.400;1
103;20;17;100;1;2.8;15;0;0;0;0;Mens T Shirt/Fashion/Mens Fashion/Sleeve/Summer/Athletics/tshirtshort/Men/summer shorts/short sleeves/Casual/Cool T-Shirts/sportsshort/Shorts/fashionbrandsuit/3D T-shirt/fashion brand/mens shorts/menssummersuit/T Shirts;green;Suit-S;50;6;0;36;50;;CN;lidandanshop;80 % avis positifs (54,504 notes);67;3.298.507.462.686.560;0
104;5.66;5;5000;0;3.89;1161;0;0;0;0;Tops & Tees/Fashion/Slim T-shirt/Summer/Tops/bowtop/Womens Fashion/V-neck/Short top/womenhotshirt/T Shirts/Women S Clothing/off shoulder/Women/sexy/Bow/slim/Casual/Fitted/Cotton;black;S;50;2;0;42;50;1;CN;Dazzling_store;(67 notes);99283;4.285.597.735.765.430;0
105;8;65;100;0;3.97;29;0;0;0;0;runningshort/Beach Shorts/beachpant/Bottom/sailboatshort/Shorts/Sport/beach swimwear/Mens Fashion/Puma/Summer/Men Shorts/mens shorts/surfshort/Beach/Men;white;S;1;2;0;33;50;;CN;DSVIE FASHION;(99,283 notes);239;38.828.451.882.845.100;0
106;8;7;1000;1;3.61;668;0;0;0;0;Summer/womens dresses/Dress/Spaghetti Strap/Floral dress/kleider/beach dress/Party Dress/party/Floral/summer dresses/Spaghetti/Casual/casual dress/tunic/saty/Womens Fashion/Floral print/Print/sleeveless/sexy/Women/Beach;lightyellow;XXS;10;2;0;39;50;;CN;zhenyangongyequ7766;(239 notes);40616;4.098.557.218.830.010;0
107;6;6;1000;1;3.82;134;0;0;0;0;Fashion/fit/pants/Brand/slim/Short pants/jogging/Shorts/printed/Men/Sport/Casual/trousers/Slim Fit;grey;S;1;2;0;35;50;;CN;lianglinglingdian;(40,616 notes);670;38.447.761.194.029.800;0
108;11;10;5000;0;3.96;1556;0;0;0;0;bathing suit/bandage swimsuit/Fashion/leaf/bikini set/Summer/womenbra/Womens Fashion/strappy bikini/Swimsuit/Bikini/Two Pieces/printed/printedswimwear/Women/Beach/Swimming;black;S;50;3;0;23;50;;CN;Jingka;81 % avis positifs (670 notes);4610;4.252.711.496.746.200;0
109;7;6;1000;1;4.2;107;0;0;0;0;Summer/Plus Size/Dress/Spaghetti Strap/Ladies/Womens Fashion/Fashion/Floral/knee/Spaghetti/Casual/Floral print/summer dress/womens dress/Print/sleeveless;white;XS;3;2;0;26;50;;CN;alabaostore;(4,610 notes);247;39.433.198.380.566.800;0
110;11;10;10000;0;3.77;1694;0;0;0;0;Summer/womens dresses/leaf/short dress/Sleeve/Mini/Dress/Loose/short sleeves/Mini dress/Necks/Womens Fashion/Shorts/leafprint/printed/Tops & T-Shirts/Women/Casual/casual dress;red;XS;50;3;0;31;50;;CN;Lin Fashion Store;83 % avis positifs (247 notes);13946;4.000.143.410.296.850;0
111;58.100.000.000.000.000;30;100;0;2.61;18;0;0;0;0;Summer/Shorts/Slim Fit/slim/twopiecesoutfit/V-neck/Womens Fashion/Fashion/tank top/Women/sexy/Sport/Casual/Women Fashion/Cotton;green;XS;3;2;0;41;50;1;CN;Denas Fashion;85 % avis positifs (13,946 notes);26473;38.947.606.995.807.000;0
112;14;12;10000;0;3.93;2946;0;0;0;0;Mini/halter dress/Necks/Cocktail dresses/Halter/Dress/Lace Dress/backless dress/Mini dress/Womens Fashion/Party Dress/prom dress/retro/Ladies/sexy/sexy lace/backless;blue;XXXXXL;36;4;0;26;50;1;CN;xiejiatang;82 % avis positifs (26,473 notes);32858;388.553.776.857.995;0
113;5;51;10;0;5;0;0;0;0;0;Summer/Shorts/Shirt/Sleeve/sportsset/short sleeves/Two piece set/lipprint/Ladies/women shorts/Fashion/lip/women t shirt/Round neck/Casual/Print/tracksuitsforwomen/runningset/Necks;black;XS;1;1;0;36;50;;CN;hxt520;82 % avis positifs (32,858 notes);295;3.989.830.508.474.570;0
114;5;5;100;1;4.3;10;0;0;0;0;Summer/Fashion/Stitching/Lace/Denim/jeansforwomen/Womens Fashion/Shorts/Denim Shorts/sexy/Jeans/Women;coolblack;XXS;3;2;0;22;50;;CN;Sunshine In You Eyes;86 % avis positifs (295 notes);10799;4.167.978.516.529.300;0
115;11;10;1000;0;4.12;249;0;0;0;0;blouse/Summer/Womens Blouse/long sleeve blouse/Shirt/Sleeve/Women Blouse/Plus Size/Blouses & Shirts/casual shirt/Casual/Tops/Womens Fashion/blouse women/Casual T-Shirt/Tops & Blouses/Printed T Shirts/Fashion/long sleeve shirt/Women;multicolor;S;50;2;0;21;50;;CN;fuzhoushicangshanqutiantuwenhuachuanboyouxiangongsi;89 % avis positifs (10,799 notes);8989;3.851.930.136.833.900;1
116;12;67;10;0;3.67;3;0;0;0;0;Summer/Shorts/women beachwear/women crop top/Tops/short sleeves/T Shirts/Fashion/Sport/Women/Suits/womencausaltshirt/Yoga/Womens Fashion/Casual/Sports Wear/Cotton;pink;XS;20;3;0;32;50;;CN;eirufjl;(8,989 notes);238;4.008.403.361.344.530;0
118;11;10;100;1;4;12;0;0;0;0;mensboardshort/Summer/Beach Shorts/pants/Shorts/Slim Fit/Swimsuit/quickdry/Mens Fashion/bodybuildingshort/mensswimtrunk/Swimming/Swim Shorts/Beach/Men;black;S;50;2;0;32;50;;VE;Tobeplayer;84 % avis positifs (238 notes);546;4.014.652.014.652.010;0
119;17;15;10000;0;4.16;3040;1;0;1;0;Trousers & Shorts/Fashion/pants/camouflageshortsforwomen/Loose/Short pants/camouflage/Womens Fashion/Shorts/t/basic/sexy/womenssexyshort/Board Shorts/Women;camouflage;S;50;5;0;52;50;;CN;Vangull;97 % avis positifs (160 notes);12881;435.261.237.481.562;1
120;7;43;100;0;3.71;21;0;0;0;0;blouse/printtank/Vest/Fashion/Tank/camisole/Summer/Tops/tank top/Womens Fashion/sleeveless tops/V-neck/sleeveless/printed/Casual/Cotton;purple;S;9;2;0;40;50;;CN;tingshen;85 % avis positifs (546 notes);9078;3.878.166.997.135.930;0
121;12;85;50;1;4.75;4;0;0;0;0;runningshort/Fashion/Sleeve/beachsuit/Athletics/sweat suit/Men/short sleeves/jogging suit/Mens Fashion/Shorts/Summer/T Shirts/Tops & T-Shirts/mens shorts/mens suits/Casual/Sports Wear/jumpsuit;green;S;18;3;0;35;50;;CN;mawenru646;92 % avis positifs (12,881 notes);57;4.175.438.596.491.220;0
122;7;6;100;0;5;2;0;0;0;0;Summer/Vest/Plus Size/Tank/Tops/V-neck/Fashion/tank top/knot/solid color/sleeveless/Casual/Women Fashion/Cotton;black;S;50;2;0;41;50;;CN;aishoumat;82 % avis positifs (9,078 notes);9703;39.707.307.018.447.900;0
123;7;33;50;0;3;2;0;0;0;0;butterfly/Mini/Vest/Fashion/Tank/Necks/Summer/womemstop/Tops/tank top/Round neck/#top #crop/tankvest/sleeveless/Casual;blue;S;50;2;0;41;50;;CN;owiner;89 % avis positifs (57 notes);25222;4.001.546.269.130.120;0
124;11;59;1000;0;4.11;135;0;0;0;0;Summer/Plus Size/letter print/Dress/short sleeves/bodycon/Womens Fashion/Fashion/Sexy Dress/t-shirt dress/Skirts/mini dresses/Shirt/Shorts/Jewelry/skewshoulder/Dresses/Casual/print dress/Sleeve/Print/Women/silver;yellow;M;50;2;0;41;50;;CN;BigHero;(9,703 notes);6715;4.057.185.405.807.890;1
125;12;43;100;0;3.59;27;0;0;0;0;Women Pants/capripant/elastic waist/Waist/Elastic/pants/Summer/Fitness/jogging/harem pants/Womens Fashion/trousers/34pant/Sport/Fashion/Casual;lightpink;M;50;3;0;42;50;;CN;Raverks;85 % avis positifs (25,222 notes);3237;39.484.090.206.981.700;0
126;13;51;5000;0;3.61;127;0;0;0;0;Summer/Shorts/sportsset/short sleeves/tiedyeprinted/Sport/women shorts/Fashion/Two Pieces/women t shirt/Casual/Women/printed/tracksuitsforwomen/Womens Fashion/runningset/Two piece set;yellow;S;50;3;0;43;50;1;CN;praden;86 % avis positifs (6,715 notes);17244;39.464.161.447.459.900;0
127;27.199.999.999.999.900;9;1;0;5;0;0;0;0;0;Summer/Plus Size/Shirt/long dress/Dress/Womens Fashion/V-neck/Maxi Dresses/beach dress/Party Dress/Stripes/Sleeveless dress/summer dresses/women dress/Beach/Casual/sleeveless;orange;XS;1;1;0;33;50;;CN;Kyiswen;83% Ø±Ø¯ÙˆØ¯ ÙÅØ_Ù„ Ø¥Ù_Ø¬Ø§Ø¨Ù_Ø© (3,237 ØªØµÙ†Ù_ÙÅØ§Øª);378;35.978.835.978.835.900;0
128;6;6;20000;1;3.99;1600;0;0;0;0;blouse/Summer/Vest/Plus Size/Tank/Cotton/Tops/topsamptshirt/T Shirts/tank top/Womens Fashion/Fashion/sleeveless tops/blousesampshirt/sleeveless/o-neck/Casual/Women;green;L;50;2;0;33;50;;CN;WOW BANG;84 % avis positifs (17,244 notes);16013;4.108.849.060.138.630;0
129;9;56;100;1;4.03;30;0;0;0;0;Summer/Two-Piece Suits/Fashion/Sleeve/Spring/Tops/short sleeves/sport suit women/Shorts/Sport Suits/suits for women/jogging suits for women/women sport suit/tiktoktshirt/womens shorts suit;pink & black;XXS;3;3;0;19;50;;US;Ashley Johnson;75 % avis positifs (378 notes);49;37.142.857.142.857.100;0
131;5.86;5;1000;0;3.73;150;0;0;0;0;Summer/womens top/Cotton T Shirt/Food/summer t-shirts/short sleeves/V-neck/Womens Fashion/Plus Size/short sleeve shirt/Casual/Shirt/blouse/Cotton/Shorts/Tops & Blouses/Ladies Fashion/Sleeve/Tops/T Shirts/candy/Pullovers/Tops & T-Shirts/Ladies/loose t-shirt/Women/Fashion;white;XS;6;1;0;30;50;;CN;wonderful1688;87 % avis positifs (16,013 notes);9308;39.930.167.597.765.300;0
132;2;2;10000;1;3.99;980;0;0;0;0;Summer/Plus Size/Tank/Tops/uneck/tank top/Floral print/Print/Womens Fashion/Fashion/Floral/sleeveless/Casual;green;S;1;1;0;23;50;;CN;Suyi Technology;73 % avis positifs (49 notes);12309;4.045.170.200.666.170;1
133;7;6;5000;0;4.38;996;1;0;1;0;Womens Fashion/Tanktops for women/Fashion/Cotton Shirt/summer tank top/letter print/Summer/summer shirt/Tops/gothicshirt/tank top/Print/Sleeveless Shirt/sleeveless/blousesampshirt/Tank/moonshirt/Casual/Shirt;grey;XS;8;2;0;41;50;1;CN;longfeifengwu;(4 notes);130598;39.467.909.156.342.300;0
134;5.66;6;100;0;3.08;13;0;0;0;0;slimming/wasitcincher/Fashion/waistgirdle/slimmingcorset/Corset/Summer/Waist/waist trainer/Fashion Accessory/Vest/shaperwear/belt;black;S;50;2;0;35;50;;CN;sklioppp;86 % avis positifs (9,308 notes);2782;406.901.509.705.248;0
135;13;17;5000;0;4.11;792;0;0;0;0;Summer/Plus Size/Halter/letter print/long dress/Dyes/Dress/Womens Fashion/maxi dress/boho/Fashion/boho dress/Tie Dye/sleeveless/Print/bohemian dress/bohemian/Women Fashion/Cotton;pink;XS;6;3;0;43;50;1;CN;eeeeffff889966;86 % avis positifs (12,309 notes);4571;39.107.416.320.280.000;0
136;8;7;5000;1;3.6;1254;0;0;0;0;Summer/Fashion/Mini/Tops/Loose/Polkas/V-neck/Casual/backless/polka dot/sleeveless/Dress/Women Fashion/black;yellow;L;27;3;0;28;50;;CN;shuilingjiao international trade company;85 % avis positifs (130,598 notes);88193;4.080.890.773.644.160;1
137;11;10;1000;1;3.78;299;0;0;0;0;slidesforwomen/sandalendamen/Sandals/Platform Shoes/Summer/Vintage/sandalswomen/Buckles/summer shoes/Womens Fashion/flatshoesforwoman/sandalefemme/sandaliasmujer/Roman/open toe/Casual/Women/Beach/wedgesshoeswomen/Slippers/slippers for women;grey;EU 35;5;3;0;35;50;;CN;Chentuyi Store;86% Feedback pozitiv (2,782 rating);433;38.960.739.030.023.000;0
138;8;7;20000;0;4.05;8904;0;0;0;0;strapless/Bikinis Set/tankini bathing suits/Tops/triangle bikini swimwear/Swimwear/Swimsuit/Tankinis/Fashion/Stripes/Tankini Set/Bikinis For Women/strand;black;S;50;2;0;31;50;1;CN;Facing the sea;(4,571 notes);19221;4.168.097.393.475.880;0
139;16;76;100;1;3.53;38;0;0;0;0;Head/Fashion/longfleece/bigcode/solid/Sweaters/Men/sleevehead/young/Stamps/easy/Men Tops/velvet;red;S;50;5;0;58;50;;CN;aa321707;(88,193 notes);1088;4.272.058.823.529.410;1
141;11;10;5000;0;3.72;1008;0;0;0;0;Summer/Shorts/Rompers/Casual/Ladies/Womens Fashion/Fashion/off shoulder/sexy/Floral/sleeveless/Women/Beach/playsuit/jumpsuit;white;M;50;2;0;25;50;1;CN;besagift;(433 notes);61895;4.268.002.261.895.140;1
142;8;7;20000;0;4.16;6860;1;0;1;0;Chiffon top/Shirt/chiffon/Long Sleeve/Tops/Necks/Womens Fashion/Halter/sexy tops for women/chiffon dress/T Shirts/off shoulder/sexy/chiffontshirt/Sleeve/Women;black;S;50;2;0;32;50;;CN;211670008@qq.com;89 % avis positifs (19,221 notes);43676;4.283.611.136.550.960;0
143;14;12;1000;1;4.04;481;0;0;0;0;Summer/Leggings/Shorts/high waist/pants/Denim/slim/Short pants/jean shorts/Womens Fashion/Fashion/Denim Shorts/Plus Size/rippedshort/Jeans/Casual/Women;lightblue;M;50;4;0;41;50;;CN;Denas Fashion;92 % avis positifs (1,088 notes);26473;38.947.606.995.807.000;0
144;7;6;100;0;3.6;25;0;0;0;0;Summer/Vest/Swimming/Halter/wrappedchest/letter print/bras for women/Tops/slingvest/Swimwear/Push up bikini/Print/Womens Fashion/Halter Bikini/sexy/Women/Beach/summer tops/Bras/Bottoming shirt;black;S;50;2;0;127;50;;CN;lindieduxin;87 % avis positifs (38,936 notes);483;415.527.950.310.559;0
145;12;11;20000;1;3.89;2294;0;0;0;0;Summer/Fashion/Plaid Dress/Vintage/Dress/Party Dress/Womens Fashion/plaid/party/sleeveless/Casual/Women;pink;L;25;3;0;50;50;;CN;redisland;(61,895 notes);59903;4.153.665.091.898.560;1
146;7;50;1000;0;3.49;49;0;0;0;0;sleeve v-neck/Plus Size/fashion women/short sleeve dress/Sleeve/Dresses/Dress/short sleeves/V-neck/casual dresses/Womens Fashion/Party Dress/Shorts/Mini dress/Casual/Women;Army green;S;50;2;0;132;50;;CN;kaiqiangmaoyi;91 % avis positifs (43,676 notes);1290;4.011.627.906.976.740;0
147;2;56;100;1;3.07;28;0;0;0;0;Summer/Panties/Elastic/Lace/Casual pants/casualshort/summer shorts/Plus Size/Short pants/women shorts/Shorts/Beach Shorts Women/Beach Shorts/loosepant/high waisted shorts/Lace Up/Womens Fashion/Women;lightblue;S;2;1;0;26;50;;CN;sell best quality goods;82 % avis positifs (26,473 notes);4435;3.696.054.114.994.360;0
148;6;16;100;1;3.11;27;0;0;0;0;Summer/Plus Size/Elastic/Lace/Casual pants/summer shorts/Short pants/women shorts/Shorts/Beach Shorts Women/Beach Shorts/loosepant/Panties/high waisted shorts/Lace Up/Womens Fashion/Casual/Women;white;S;25;2;0;18;50;1;CN;LISTONE;87 % avis positifs (483 notes);9177;38.740.329.083.578.500;0
149;8;7;1000;1;4.07;267;0;0;0;0;blouse/Summer/Fashion/Tank/Shirt/Tops/Spaghetti Strap/tank top/Womens Fashion/Plus Size/printed/sleeveless/Cotton/Casual/Women;lightgreen;S;50;3;0;38;50;1;CN;FlyE;(59,903 notes);2745;41.256.830.601.092.800;0
150;8;84;20000;0;3.96;8960;0;0;0;0;Fashion/Triangles/Swimming/sexy bikini/beach wear/Swimsuit/Swimwear/Bikini/bandage bikini/women bathing suit/Push up bikini/Womens Fashion/bandage monokini;;S;50;3;0;125;50;1;CN;shaoling01yang;(1,290 notes);48654;4.204.916.348.090.590;0
151;8;25;5000;0;4;32;0;0;0;0;Tanktops for women/Fashion/Tank/Ladies Fashion/lace trim/lacepaneltanktop/Tops/tank top/Womens Fashion/Summer/Tie Dye/Dyes/Ladies/sleeveless/openworkpanel/Casual/tiedyetank/Women;lightblue;XS;50;3;0;43;50;1;CN;longfashionstores;(4,435 notes);13127;412.394.301.820.675;0
152;11;22;1000;1;3.97;359;0;0;0;0;blouse/Summer/off shoulder top/Fashion/Lace/Sleeve/Women Blouse/Round Collar/lace top/Tops/short-sleeved shirt/tops for women/Casual/Womens Fashion/Shorts/women shirt/Casual T-Shirt/Short Sleeve Blouses/Women/summer tops/Shirt;black;XS;50;2;0;30;50;1;CN;chaojishanghu;82% Positives Feedback (9,177 Bewertungen);4508;4.330.745.341.614.900;0
153;3.66;4;5000;0;3.19;1080;0;0;0;0;Deep V-Neck/Summer/Vest/Plus Size/Tank/sleevelessblouse/Pleated/topsamptshirt/beach wear/tank top/Casual/Womens Fashion/Fashion/backless/V-neck/sexy/blouse/sleeveless/Tops/Women;green;S;2;1;0;45;50;;CN;Sangboo Store;88 % avis positifs (2,745 notes);10600;38.675.471.698.113.200;0
154;1.68;2;100;1;3.67;12;0;0;0;0;Summer/Fashion/Necks/Skirts/Dress/Loose/Womens Fashion/Round neck/beach dress/sleeveless/Beach/Casual/Women;white;XXS;1;1;0;40;50;;CN;citizenrepublk;90 % avis positifs (48,654 notes);1047;3.956.064.947.468.950;0
155;13;11;100;0;2.5;2;0;0;0;0;Summer/fashion women/Fashion/Lace/Dresses/Dress/Lace Dress/Womens Fashion/ladies dress/beach dress/Sleeveless dress/backless/womens dress/sleeveless/Ladies/women dress/V-neck Dresses/Women/Beach/white/Necks;white;Size S.;36;3;0;29;50;1;CN;modai;88 % avis positifs (13,127 notes);31;3.774.193.548.387.090;0
156;13;11;1000;1;3.82;11;0;0;0;0;Summer/Plus Size/2pieceset/Women/slim/T Shirts/Shorts/tshirtandtop/Womens Fashion/twopieceoutfit/printed/Tie Dye/Dyes/sexy/shortsforwomen/Outfits/Fashion/Women Fashion/Slim Fit;yellow;S;30;3;0;43;50;;CN;sjhdstoer;92 % avis positifs (4,508 notes);80093;4.006.692.220.293.900;0
